cpse_id,material_code,material_description,material_long_text,material_group_code,material_group_description,uom,manufacturer,plant_or_location,unit_price,currency,source_system,created_date,_true_material_id,_variant_style
CPCL,CPC-ALT-005353,NU200 SPHERICAL ROLLER BRG 20MM ISO 15,Application: industrial service. Material: Chrome Steel. Size: 20 mm. Standard: ISO 15. Bearing Series: NU200.,BRG-40,Rotating Equipment Bearings,PCS,,Nagapattinam,55339.2,INR,SAP_ECC,2021-09-20,MAT_00403,verbose
IOCL,IOC-VAL-00469,"BUTTERFLY  VALVE  SS304  6""  CL  300  BS  5351 *",Application: industrial service. Material: SS304. Size: 150 mm. Pressure class: 300. Standard: BS 5351. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Gujarat,119220.66,INR,SAP_S4,2018-11-13,MAT_00469,noisy_erp
SAIL,STL-PIP-00032,LTCS PIPE,,PIP-20,Piping Materials,MTR,Ratnamani Metals,Rourkela,6851.35,INR,SAP_ECC,2022-03-03,MAT_00032,partial_description
SAIL,STL-INS-00208,PRESSURE TRANSMITTER SS316,,INS-120,Instrumentation,EACH,Honeywell,Bokaro,171602.55,INR,SAP_S4,2024-09-22,MAT_00208,partial_description
IOCL,IOC-PIP-00186,CS  PIPE  25MM  SCH  80  IS  1239,Application: industrial service. Material: CS. Size: 25 mm. Standard: IS 1239. Manufacturer: Ratnamani Metals. Schedule: 80.,PIP-20,Piping Materials,MTR,Ratnamani Metals,Panipat,7608.27,INR,SAP_S4,2019-12-05,MAT_00186,noisy_erp
IOCL,IOC-ALT-005002,XLPE ARMOURED CABLE 1C COPPER IS 7098,,CBL-80,Electrical Cables,RM,Polycab,Barauni,1537.34,INR,LEGACY_ERP,2026-07-22,MAT_00308,mixed_format
NTPC,NTPVAL00343,"BALL VLV SS304 4"" CL 300 API 6D",Application: industrial service. Material: SS304. Size: 100 mm. Pressure class: 300. Standard: API 6D. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,EA,Kirloskar,Dadri,203855.14,INR,LEGACY_ERP,2020-04-20,MAT_00343,abbreviation_variation
IOCL,IOC-GAS-00271,PTFE GASKET GRAPHITE/PTFE 200MM CL 600 ASME B16.20,Application: industrial service. Material: Graphite/PTFE. Size: 200 mm. Pressure class: 600. Standard: ASME B16.20. Manufacturer: James Walker.,GSK-50,Sealing & Gasket Materials,NOS,James Walker,Gujarat,8250.76,INR,LEGACY_ERP,2023-10-31,MAT_00271,abbreviation_variation
CPCL,CPC-FAS-00114,HEX  HEAD  BOLT  SS304  M30  X  40MM  IS  1363,Application: industrial service. Material: SS304. Size: 30 mm. Standard: IS 1363. Manufacturer: TVS. Length Mm: 40.,FST-90,Fasteners,EACH,TVS,Manali,132.73,INR,SAP_MM,2026-06-06,MAT_00114,noisy_erp
CPCL,CPC-ALT-004286,"S304 PIPE 3"" SCH 40 IS 1239",,PIP-20,Piping Materials,MET,Welspun,Manali,1929.57,INR,SAP_MM,2020-05-11,MAT_00045,typo_injected
CPCL,CPC-CAB-00445,XLPE  ARMOURED  CABLE  3C  1.5  SQMM  COPPER  IS  7098,Application: industrial service. Material: Copper. Size: 1.5 mm. Standard: IS 7098. Cores: 3.,CBL-80,Electrical Cables,MTR,,Ennore,1724.01,INR,SAP_ECC,2016-10-31,MAT_00445,noisy_erp
CPCL,CPC-ALT-003073,XLPE ARMOURED CABLE 2C 240 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 240 mm. Standard: IS 7098. Manufacturer: RR Kabel. Cores: 2.,CBL-80,Electrical Cables,MTR,,Ennore,41.19,INR,CUSTOM_ERP,2022-09-10,MAT_00465,verbose
SAIL,STLCAB00437,XLPE ARMOURED CABLE 3C 185 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 185 mm. Standard: IS 7098. Cores: 3.,CBL-80,Electrical Cables,MTR,RR Kabel,Durgapur,177.33,INR,SAP_MM,2016-10-02,MAT_00437,standard_included
ONGC,OGC-INS-00309,PRESSURE GAUGE SS316 50MM ISA 5.1,Application: industrial service. Material: SS316. Size: 50 mm. Standard: ISA 5.1. Manufacturer: Emerson.,INS-120,Instrumentation,NOS,,Mumbai Offshore,194827.49,INR,CUSTOM_ERP,2025-11-22,MAT_00309,standard_included
CPCL,CPC-SEA-00201,"MECHANICAL SEAL NBR/EPDM/PTFE 3"" ASME B16.20 MFR HALLITE",Application: industrial service. Material: NBR/EPDM/PTFE. Size: 80 mm. Standard: ASME B16.20. Manufacturer: Hallite.,SEL-110,Mechanical Seals,NOS,Hallite,Manali,4461.8,INR,SAP_MM,2018-05-24,MAT_00201,vendor_included
IOCL,IOC-PIP-00103,"CS PIPE 1"" SCH 40 ASTM A312",Application: industrial service. Material: CS. Size: 25 mm. Standard: ASTM A312. Schedule: 40.,PIP-20,Piping Materials,MTR,Welspun,Barauni,2955.63,INR,SAP_S4,2025-11-29,MAT_00103,unit_variation
NTPC,NTP-ALT-005101,SS316 PIPE 80MM SCH 40 API 5L,Application: industrial service. Material: SS316. Size: 80 mm. Standard: API 5L. Manufacturer: Welspun. Schedule: 40.,PIP-20,Piping Materials,RM,,Singrauli,5248.73,INR,SAP_ECC,2016-12-19,MAT_00391,standard_included
NTPC,NTP-ALT-003710,"SS316 PIPE 1.5"" SCH 80 ASTM A312",Application: industrial service. Material: SS316. Size: 40 mm. Standard: ASTM A312. Schedule: 80.,PIP-20,Piping Materials,MTR,APL Apollo,Dadri,,,CUSTOM_ERP,2016-04-01,MAT_00244,typo_injected
IOCL,IOC-ALT-005080,BUTTERFLY VALVE SS316,,VLV-10,Flow Control Valves,PCS,,Paradip,126231.77,INR,SAP_S4,2017-03-15,MAT_00483,typo_injected
CPCL,CPC-ALT-004850,AC INDUCTION MOTOR 45KW 2900RPM FRAME 200 IS,Application: industrial service. Material: Copper/Aluminium. Size: 200 mm. Standard: IS 12615. Manufacturer: ABB. Power Kw: 45. Rpm: 2900.,MTR-70,Electrical Motors,EA,ABB,Nagapattinam,470355.04,INR,SAP_MM,2022-03-21,MAT_00106,missing_spec
ONGC,OGC-ALT-004749,M16 1363 IS HEX HEAD 125MM X BOLT,Application: industrial service. Material: SS304. Size: 16 mm. Standard: IS 1363. Length Mm: 125.,FST-90,Fasteners,NOS,,,359.41,INR,SAP_S4,2021-12-28,MAT_00412,reordered
ONGC,OGC-ALT-004269,PRESSURE GAUUGE SS316 DN25 IEC 60770,Application: industrial service. Material: SS316. Size: 25 mm. Standard: IEC 60770. Manufacturer: Siemens.,INS-120,Instrumentation,NOS,Siemens,Ahmedabad,240495.88,INR,SAP_S4,2019-03-05,MAT_00246,typo_injected
IOCL,IOC-ALT-003523,"BUTTERFLY VALVE DI 2"" CL 600 API 6D",Application: industrial service. Material: DI. Size: 50 mm. Pressure class: 600. Standard: API 6D.,VLV-10,Flow Control Valves,NOS,L&T Valves,Gujarat,145211.32,INR,CUSTOM_ERP,2023-01-01,MAT_00157,typo_injected
SAIL,STL-ALT-004135,LTCS PIPE SCH 40 API 5L,,PIP-20,Piping Materials,MTR,,Rourkela,4056.1,INR,CUSTOM_ERP,2026-07-23,MAT_00011,abbreviation_variation
NTPC,NTP-ALT-003603,XLPE ARMOURED CABLE 4C 2.5 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 2.5 mm. Standard: IS 7098. Manufacturer: Havells. Cores: 4.,CBL-80,Electrical Cables,RM,Havells,Korba,213.85,INR,LEGACY_ERP,2019-05-19,MAT_00047,standard_included
SAIL,STL-CAB-00161,XLPE ARMOURED CABLE 1C 1.5 SQMM COPPER IS 7098 MFR KEI,Application: industrial service. Material: Copper. Size: 1.5 mm. Standard: IS 7098. Manufacturer: KEI. Cores: 1.,CBL-80,Electrical Cables,MTR,KEI,Rourkela,945.14,INR,LEGACY_ERP,2021-04-30,MAT_00161,vendor_included
CPCL,CPC-ALT-004187,SLIP ON FLANGE SS304 25MM CL 600 ASME,Application: industrial service. Material: SS304. Size: 25 mm. Pressure class: 600. Standard: ASME B16.5.,FLG-30,Pipe Flanges & Fittings,NOS,ISMT,Manali,44986.52,INR,CUSTOM_ERP,2024-09-02,MAT_00368,missing_spec
SAIL,STL-PUM-00492,MULTISTAGE PUMP CAST IRON/SS 50MM IS 5120,Application: industrial service. Material: Cast Iron/SS. Size: 50 mm. Standard: IS 5120. Manufacturer: Kirloskar Brothers. Power Kw: 5.5.,PMP-60,Pumps & Pump Spares,NOS,,Bhilai,108219.92,INR,SAP_ECC,2017-06-30,MAT_00492,abbreviated
CPCL,CPC-ALT-002924,MECHANICAL SEAL NBR/EPDM/PTFE,,SEL-110,Mechanical Seals,NOS,John Crane,Ennore,12294.15,INR,LEGACY_ERP,2023-02-04,MAT_00076,verbose
SAIL,STL-VAL-00404,GLOBE VLV DI 40NB CL300 BS 5351,Application: industrial service. Material: DI. Size: 40 mm. Pressure class: 300. Standard: BS 5351. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,L&T Valves,Durgapur,164873.63,INR,SAP_ECC,2022-08-01,MAT_00404,abbreviated
SAIL,STL-ALT-003487,XLPE ARMOURED CABLE 3C 35 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 35 mm. Standard: IS 7098. Manufacturer: RR Kabel. Cores: 3.,CBL-80,Electrical Cables,RM,,Bhilai,,,LEGACY_ERP,2019-05-04,MAT_00302,mixed_format
ONGC,OGC-ALT-003142,MULTISTAGE PUMP CAST IRON/SS 150MM IS 5120,Application: industrial service. Material: Cast Iron/SS. Size: 150 mm. Standard: IS 5120. Powre Kw: 15.,PMP-60,Pumps & Pump Spares,PCS,,Hazira,937494.06,INR,SAP_S4,2021-06-25,MAT_00358,typo_injected
SAIL,STL-FAS-00407,HEX HEAD BOLT SS304,,FST-90,Fasteners,NOS,,Bhilai,333.08,INR,SAP_MM,2020-06-19,MAT_00407,partial_description
IOCL,IOC-VAL-00259,BALL VALVE DI DN200 CLASS 150 API 6D,Application: industrial service. Material: DI. Size: 200 mm. Pressure class: 150. Standard: API 6D. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,L&T Valves,Panipat,151254.19,INR,LEGACY_ERP,2017-08-05,MAT_00259,verbose
ONGC,OGC-FLA-00296,WELD NECK FLANGE SS304 25MM CL 300 ASME B16.5 MFR JINDAL,Application: industrial service. Material: SS304. Size: 25 mm. Pressure class: 300. Standard: ASME B16.5. Manufacturer: Jindal.,FLG-30,Pipe Flanges & Fittings,NOS,,Ahmedabad,40899.53,INR,SAP_ECC,2019-01-07,MAT_00296,vendor_included
IOCL,IOC-ALT-004313,XLPE  ARMOURED  CABLE  3C  1.5  SQMM  COPPER  IS  7098,Application: industrial service. Material: Copper. Size: 1.5 mm. Standard: IS 7098. Manufacturer: Finolex. Cores: 3.,CBL-80,Electrical Cables,RM,Finolex,,1246.1,INR,CUSTOM_ERP,2021-08-12,MAT_00445,abbreviation_variation
CPCL,CPC-VAL-00115,"BALL VALVE SS316 6"" CL 150 API 6D",Application: industrial service. Material: SS316. Size: 150 mm. Pressure class: 150. Standard: API 6D.,VLV-10,Flow Control Valves,NOS,KSB,Ennore,,,SAP_S4,2026-07-25,MAT_00115,unit_variation
ONGC,OGC-MOT-00375,AC INDUCTION MOTOR 15KW 960RPM FRAME 80 IS 12615,Application: industrial service. Material: Copper/Aluminium. Size: 80 mm. Standard: IS 12615. Manufacturer: ABB. Power Kw: 15. Rpm: 960.,MTR-70,Electrical Motors,NOS,ABB,Uran,,,SAP_MM,2016-02-06,MAT_00375,typo_injected
ONGC,OGC-CAB-00113,XLPE ARMOURED CABLE 4C 1.5 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 1.5 mm. Standard: IS 7098. Manufacturer: Finolex. Cores: 4.,CBL-80,Electrical Cables,RM,Finolex,Hazira,571.35,INR,SAP_ECC,2022-04-21,MAT_00113,verbose
ONGC,OGC-ALT-004994,"GATE VALVE DI 3"" CL 300 BS 5351",Application: industrial service. Material: DI. Size: 80 mm. Pressure class: 300. Standard: BS 5351. Manufacturer: Audco India.,VLV-10,Flow Control Valves,NOS,,Ahmedabad,26075.8,INR,LEGACY_ERP,2023-11-26,MAT_00154,partial_description
NTPC,NTP-PIP-00413,SS316 PIPE 150NB SCH160 IS 1239,Application: industrial service. Material: SS316. Size: 150 mm. Standard: IS 1239. Manufacturer: Jindal SAW. Schedule: 160.,PIP-20,Piping Materials,MTR,,Korba,5888.6,INR,CUSTOM_ERP,2024-03-20,MAT_00413,abbreviated
ONGC,OGC-PIP-00310,LTCS PIPE 2000MM SCH 40 ASTM A106,Application: industrial service. Materila: LTCS. Size: 200 mm. Standard: ASTM A106. Schedule: 40.,PIP-20,Piping Materials,RM,,Uran,,,LEGACY_ERP,2024-06-04,MAT_00310,typo_injected
SAIL,STL-ALT-003720,SS316 PIPE,,PIP-20,Piping Materials,M,APL Apollo,Bhilai,1956.76,INR,SAP_MM,2016-01-27,MAT_00418,partial_description
CPCL,CPC-PIP-00531,LTCS PIPE 100MM SCH 160 IS 1239 MFR ISMT,Application: industrial service. Material: LTCS. Size: 100 mm. Standard: IS 1239. Manufacturer: ISMT. Schedule: 160.,PIP-20,Piping Materials,MTR,,Nagapattinam,7119.66,INR,LEGACY_ERP,2023-11-15,MAT_00531,vendor_included
ONGC,OGC-ALT-003237,BUTTERFLY / VALVE DI 40MM CL 150 ASME B16.34,,VLV-10,Flow Control Valves,PCS,Audco India,Ahmedabad,185201.11,INR,SAP_ECC,2019-09-02,MAT_00078,vendor_included
ONGC,OGC-MOT-00345,AC INDUCTION MOOR 11KW 1450RPM FRAME 160 IS 12615,Application: industrial service. Material: Copper/Alumiium. Size: 160 mm. Standard: IS 12615. Power Kw: 11. Rpm: 1450.,MTR-70,Electrical Motors,NOS,Baldor,Ahmedabad,207730.95,INR,SAP_MM,2023-07-28,MAT_00345,typo_injected
ONGC,OGC-VAL-00272,BUTTERFLY / VALVE SS316 50MM CL 600 API 6D,Application: industrial service. Material: SS316. Size: 50 mm. Pressure class: 600. Standard: API 6D. Manufacturer: Kirloskar.,VLV-10,Flow Control Valves,NOS,Kirloskar,Mumbai Offshore,108091.03,INR,SAP_S4,2018-11-18,MAT_00272,mixed_format
NTPC,NTP-ALT-002682,IS 100MM PIPE 1239 LTCS SCH 160,Application: industrial service. Material: LTCS. Size: 100 mm. Standard: IS 1239. Manufacturer: ISMT. Schedule: 160.,PIP-20,Piping Materials,MET,ISMT,Vijayawada,3474.19,INR,CUSTOM_ERP,2025-06-18,MAT_00531,reordered
NTPC,NTP-ALT-002994,6200 80MM ISO,,BRG-40,Rotating Equipment Bearings,NOS,NSK,,48997.31,INR,SAP_MM,2025-06-12,MAT_00281,missing_spec
SAIL,STL-CAB-00266,XLPE ARMOURED CABLE 3C COPPER IS 7098,,CBL-80,Electrical Cables,MTR,Finolex,Bhilai,536.07,INR,LEGACY_ERP,2018-12-20,MAT_00266,missing_spec
CPCL,CPC-MOT-00345,AC INDUCTION MTOR 11KW 1450RPM FRAME 160 IS 12615,Application: industrial service. Material: Copper/Aluminium. Size: 160 mm. Standard: IS 12615. Manufacturer: Siemens. Power Kw: 11. Rpm: 1450.,MTR-70,Electrical Motors,NOS,Siemens,Nagapattinam,,,SAP_MM,2025-09-29,MAT_00345,typo_injected
IOCL,IOC-ALT-003302,SS304  PIPE  25MM  SCH  80  ASTM  A312,Application: industrial service. Material: SS304. Size: 25 mm. Standard: ASTM A312. Manufacturer: Jindal SAW. Schedule: 80.,PIP-20,Piping Materials,MTR,Jindal SAW,Paradip,3838.8,INR,LEGACY_ERP,2023-05-21,MAT_00197,vendor_included
NTPC,NTP-ALT-003325,BUTTERFLY VALVE SS304 150MM CLASS 300 BS 5351,Application: industrial service. Material: SS304. Size: 150 mm. Pressure class: 300. Standard: BS 5351.,VLV-10,Flow Control Valves,PCS,Audco India,Dadri,197645.71,INR,SAP_ECC,2017-07-01,MAT_00469,mixed_format
ONGC,OGC-CAB-00564,XLPE ARMOURED CABLE 4C,Application: industrial service. Material: Copper. Size: 25 mm. Standard: IS 7098. Manufacturer: Polycab. Cores: 4.,CBL-80,Electrical Cables,MTR,Polycab,Ahmedabad,863.13,INR,SAP_MM,2017-07-10,MAT_00564,partial_description
CPCL,CPC-MOT-00214,AC INDUCTION MOTOR 30KW 1450RPM FRAME 112 IS 12615,Application: industrial service. Material: Copper/Aluminium. Size: 112 mm. Standard: IS 12615. Manufacturer: ABB. Power Kw: 30. Rpm: 1450.,MTR-70,Electrical Motors,NOS,ABB,Ennore,,,SAP_S4,2020-03-05,MAT_00214,abbreviated
CPCL,CPC-ALT-004847,AC INDUCTION MOTOR 22KW 960RPM FRAME 160 IS 12615 MFR ABB,Application: industrial service. Material: Copper/Aluminium. Size: 160 mm. Standard: IS 12615. Manufacturer: ABB. Power Kw: 22. Rpm: 960.,MTR-70,Electrical Motors,EA,,Ennore,163542.62,INR,SAP_S4,2016-07-14,MAT_00242,abbreviated
IOCL,IOC-ALT-004331,AC  INDUCTION  MOTOR  11KW  1450RPM  FRAME  160  IS  12615 ITEM,,MTR-70,Electrical Motors,EA,BHEL,Panipat,18459.23,INR,CUSTOM_ERP,2020-07-03,MAT_00345,noisy_erp
NTPC,NTPFAS00165,HEX / HEAD BOLT SS304 M16 X 150MM IS 1363,Application: industrial service. Material: SS304. Size: 16 mm. Standard: IS 1363. Length Mm: 150.,FST-90,Fasteners,EACH,Precision Fasteners,Dadri,837.24,INR,SAP_ECC,2019-10-27,MAT_00165,mixed_format
NTPC,NTP-VAL-00259,BALL VLV DI 200NB CL150 API 6D,Application: industrial service. Material: DI. Size: 200 mm. Pressure class: 150. Standard: API 6D.,VLV-10,Flow Control Valves,PCS,Audco India,Singrauli,230045.87,INR,SAP_MM,2026-04-25,MAT_00259,abbreviated
CPCL,CPC-ALT-005100,HEX  HEAD  BOLT  SS304  M30  X  40MM  IS  1363,Application: industrial service. Material: SS304. Size: 30 mm. Standard: IS 1363. Manufacturer: TVS. Length Mm: 40.,FST-90,Fasteners,NOS,TVS,Manali,129.75,INR,SAP_MM,2026-06-06,MAT_00114,abbreviated
NTPC,NTP-ALT-003295,WELD NECK FLANGE CS,,FLG-30,Pipe Flanges & Fittings,EA,,Vijayawada,2463.23,INR,SAP_S4,2017-02-26,MAT_00050,abbreviation_variation
CPCL,CPC-ALT-002983,HYDRAULIC FILTER CARBON STEEL/SS,Application: industrial service. Material: Carbon Steel/SS. Size: 50 mm. Standard: API 614. Manufacturer: Parker.,FLT-100,Filtration Materials,EA,,Chennai Refinery,18860.09,INR,CUSTOM_ERP,2018-06-30,MAT_00339,mixed_format
IOCL,IOC-PIP-00480,CS PIPE 100MM SCH 160,Application: industrial service. Material: CS. Size: 100 mm. Standard: ASTM A312. Schedule: 160.,PIP-20,Piping Materials,MTR,Ratnamani Metals,Paradip,2971.89,INR,SAP_ECC,2018-02-06,MAT_00480,missing_spec
IOCL,IOCPUM00238,MULTISTAGE PUMP 25MM IS 5120,,PMP-60,Pumps & Pump Spares,NOS,,Paradip,472823.08,INR,SAP_MM,2016-04-25,MAT_00238,missing_spec
ONGC,OGC-INS-00581,TEMPERATURE GAUGE SS316 50MM IEC 60770,Application: industrial service. Material: SS316. Size: 50 mm. Standard: IEC 60770.,INS-120,Instrumentation,NOS,,Uran,160737.33,INR,LEGACY_ERP,2019-01-26,MAT_00581,typo_injected
ONGC,OGC-FAS-00261,IS 1363 M10 X 50MM SS304 HEX HEAD BOLT,Application: industrial service. Material: SS304. Size: 10 mm. Standard: IS 1363. Length Mm: 50.,FST-90,Fasteners,NOS,,Mumbai Offshore,,,LEGACY_ERP,2018-06-19,MAT_00261,reordered
ONGC,OGC-ALT-003223,AIR FILTER CARBON STEEL/SS 20MM API 614 MFR PALL,Application: industrial service. Material: Carbon Steel/SS. Size: 20 mm. Standard: API 614.,FLT-100,Filtration Materials,NOS,Pall,Ahmedabad,1863.35,INR,LEGACY_ERP,2019-12-08,MAT_00395,partial_description
NTPC,NTP-ALT-003637,BALL V/V DI 15MM CL 600 ASME B16.34,,VLV-10,Flow Control Valves,EA,,Vijayawada,10009.96,INR,LEGACY_ERP,2023-10-24,MAT_00292,verbose
CPCL,CPC-ALT-002939,SPIRAL WOUND GASKET GRAPHITE/PTFE 250NB CL600 ASME B16.20,Application: industrial service. Material: Graphite/PTFE. Size: 250 mm. Pressure class: 600. Standard: ASME B16.20. Manufacturer: Spitmaan.,GSK-50,Sealing & Gasket Materials,EACH,Spitmaan,Chennai Refinery,5465.04,INR,SAP_S4,2026-01-05,MAT_00142,verbose
IOCL,IOC-ALT-004492,BALL VALVE CLASS SS316 B16.34 ASME DN80 150,Application: industrial service. Material: SS316. Size: 80 mm. Pressure class: 150. Standard: ASME B16.34.,VLV-10,Flow Control Valves,EA,KSB,Paradip,130547.37,INR,LEGACY_ERP,2023-12-02,MAT_00255,reordered
SAIL,STL-ALT-003141,NU200 TAPER ROLLLER BRG 60MM ISO 15,Application: industial service. Material: Chrome Steel. Size: 60 mm. Standard: ISO 15. Bearing Series: NU200.,BRG-40,Rotating Equipment Bearings,EA,,Bokaro,40817.43,INR,SAP_MM,2025-06-15,MAT_00134,mixed_format
SAIL,STL-ALT-004981,SS316 BUTTERFLY VALVE 40MM BS 5351 CL 600,Application: industrial service. Material: SS316. Size: 40 mm. Pressure class: 600. Standard: BS 5351.,VLV-10,Flow Control Valves,NOS,Kirloskar,Durgapur,219746.74,INR,SAP_S4,2025-07-13,MAT_00431,standard_included
NTPC,NTP-CAB-00034,XLPE ARMOURED CABLE 4C,Application: industrial service. Material: Copper. Size: 50 mm. Standard: IS 7098. Manufacturer: RR Kabel. Cores: 4.,CBL-80,Electrical Cables,MTR,,Vijayawada,1674.06,INR,SAP_S4,2018-07-03,MAT_00034,partial_description
SAIL,STL-ALT-003578,"CL 150 ASME B16.34 DI 0.5"" GLOBE",Application: industrial service. Material: DI. Size: 15 mm. Pressure class: 150. Standard: ASME B16.34. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,L&T Valves,Rourkela,,,SAP_ECC,2017-09-26,MAT_00503,missing_spec
ONGC,OGC-ALT-004947,GATE VLV CS 150NB CL600 API 6D,Application: industrial service. Material: CS. Size: 150 mm. Pressure class: 600. Standard: API 6D. Manufacturer: KSB.,VLV-10,Flow Control Valves,EA,KSB,Mumbai Offshore,95299.86,INR,SAP_S4,2016-03-06,MAT_00329,mixed_format
SAIL,STL-ALT-002783,PROCESS FILTER STEEL/SS EATON 30MM API CARBON 614 MFR,Application: industrial service. Material: Carbon Steel/SS. Size: 30 mm. Standard: API 614. Manufacturer: Eaton.,FLT-100,Filtration Materials,PCS,Eaton,,28689.52,INR,LEGACY_ERP,2023-04-05,MAT_00094,reordered
ONGC,OGC-CAB-00161,XLPE ARMOURED CABLE 1C 1.5 SQMM IS 7098,,CBL-80,Electrical Cables,MTR,,Hazira,1747.48,INR,SAP_ECC,2024-08-02,MAT_00161,missing_spec
NTPC,NTPVAL00406,GLOBE VLV SS316 80MM CL 600 BS 5351,Application: industrial service. Material: SS316. Size: 80 mm. Pressure class: 600. Standard: BS 5351. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,L&T Valves,Dadri,170812.61,INR,LEGACY_ERP,2022-11-11,MAT_00406,abbreviation_variation
ONGC,OGC-CAB-00557,XLPE ARMOURED CABLE 1C 35 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 35 mm. Standard: IS 7098. Manufacturer: KEI. Cores: 1.,CBL-80,Electrical Cables,RM,KEI,,409.67,INR,LEGACY_ERP,2018-04-12,MAT_00557,unit_variation
CPCL,CPC-ALT-004361,CS PIPE 150MM SCH 80 ASTM,Application: industrial service. Material: CS. Size: 150 mm. Standard: ASTM A312. Manufacturer: APL Apollo. Schedule: 80.,PIP-20,Piping Materials,MTR,APL Apollo,Manali,4149.62,INR,LEGACY_ERP,2018-09-29,MAT_00476,missing_spec
ONGC,OGC-ALT-004172,"GLLOBE VALVE SS316 4"" CL 150 ASME B16.34",,VLV-10,Flow Control Valves,EA,KSB,,,,LEGACY_ERP,2019-09-01,MAT_00110,typo_injected
SAIL,STL-MOT-00091,AC INDUCTION MOTOR 22KW 2900RPM FRAME 132 IS 12615,Application: industrial service. Material: Copper/Aluminium. Size: 132 mm. Standard: IS 12615. Power Kw: 22. Rpm: 2900.,MTR-70,Electrical Motors,EA,,Bhilai,462888.34,INR,LEGACY_ERP,2017-06-16,MAT_00091,unit_variation
ONGC,OGC-ALT-005318,XLPE ARMOURED CABLE 1C 1.5 SQMM IS 7098,,CBL-80,Electrical Cables,M,,Hazira,1997.2,INR,SAP_ECC,2024-08-02,MAT_00161,abbreviated
SAIL,STL-ALT-004493,GATE VLV 80MM CL 300 ASME B16.34,Application: industrial service. Material: SS316. Size: 80 mm. Pressure class: 300. Standard: ASME B16.34. Manufacturer: L&T Valves.,VLV-10,Flow Control Valves,NOS,L&T Valves,Durgapur,25683.64,INR,SAP_MM,2016-05-16,MAT_00104,abbreviated
CPCL,CPC-INS-00305,TEMPERATURE / GAUGE SS316 150MM ISA 5.1,Application: industrial service. Material: SS316. Size: 150 mm. Standard: ISA 5.1.,INS-120,Instrumentation,NOS,Emerson,,75301.54,INR,LEGACY_ERP,2025-06-13,MAT_00305,mixed_format
NTPC,NTP-ALT-005154,ASME B16.20 GRAPHITE/PTFE SPIRAL WOUND GASKET 150MM CL,Application: industrial service. Material: Graphite/PTFE. Size: 150 mm. Pressure class: 300. Standard: ASME B16.20.,GSK-50,Sealing & Gasket Materials,PCS,Garlock,Vijayawada,8287.51,INR,SAP_ECC,2019-09-12,MAT_00382,missing_spec
IOCL,IOC-BEA-00134,NU200 TAPER ROLLER BRG ISO 15,Application: industrial service. Material: Chrome Steel. Size: 60 mm. Standard: ISO 15. Manufacturer: NSK. Bearing Series: NU200.,BRG-40,Rotating Equipment Bearings,NOS,NSK,Barauni,52185.89,INR,CUSTOM_ERP,2017-06-11,MAT_00134,missing_spec
CPCL,CPC-ALT-003953,"SLIP  ON  FLANGE  CS  6""  CL  150  ASME  B16.5",,FLG-30,Pipe Flanges & Fittings,NOS,Metalfar,Chennai Refinery,22831.51,INR,SAP_MM,2025-02-18,MAT_00199,noisy_erp
IOCL,IOC-ALT-004969,GLOBE VALVE CS 100MM CL 150 BS 5351 MFR FORBES MARSHALL,Application: industrial service. Material: CS. Size: 100 mm. Pressure class: 150. Standard: BS 5351.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Paradip,150463.11,INR,SAP_MM,2026-06-25,MAT_00176,abbreviation_variation
SAIL,STL-ALT-002915,O-RING SEAL NBR/EPDM/PTFE 65MM ASME B16.20,Application: industrial service. Material: NBR/EPDM/PTFE. Size: 65 mm. Standard: ASME B16.20.,SEL-110,Mechanical Seals,EACH,Hallite,Durgapur,9055.67,INR,LEGACY_ERP,2019-01-15,MAT_00333,vendor_included
IOCL,IOC-PUM-00517,PROCESS PUMP CAST IRON/SS,,PMP-60,Pumps & Pump Spares,EACH,Kirloskar Brothers,Panipat,491159.54,INR,LEGACY_ERP,2025-12-05,MAT_00517,partial_description
CPCL,CPC-ALT-003767,AIR FILTER CARBON STEEL/SS DN10 API 614,Application: industrial service. Material: Carbon Steel/SS. Size: 10 mm. Standard: API 614.,FLT-100,Filtration Materials,NOS,Parker,Chennai Refinery,30320.61,INR,SAP_S4,2020-02-18,MAT_00241,standard_included
IOCL,IOC-ALT-003441,AC INDUCTION MOTOR,,MTR-70,Electrical Motors,NOS,Siemens,Barauni,481465.21,INR,CUSTOM_ERP,2017-07-21,MAT_00423,missing_spec
