cpse_id,material_code,material_description,material_long_text,material_group_code,material_group_description,uom,manufacturer,plant_or_location,unit_price,currency,source_system,created_date,_true_material_id,_variant_style
NTPC,NTP-CAB-00577,XLPE ARMOURED CABLE 1C,,CBL-80,Electrical Cables,MTR,,Korba,605.84,INR,LEGACY_ERP,2018-05-15,MAT_00577,partial_description
IOCL,IOCFLA00307,"SLIP ON FLANGE SS304 1.5"" CL 150 ASME B16.47",Application: industrial service. Material: SS304. Size: 40 mm. Pressure class: 150. Standard: ASME B16.47. Manufacturer: Jindal.,FLG-30,Pipe Flanges & Fittings,EA,Jindal,Barauni,,,SAP_MM,2024-09-27,MAT_00307,unit_variation
NTPC,NTP-ALT-004354,LTCS PIPE 25MM SCH 80 ASTM A312 MFR APL APOOLLO,Application: industrial service. Material: LTCS. Size: 25 mm. Standard: ASTM A312. Manufacturer: APL Apollo. Schedule: 80.,PIP-20,Piping Materials,RM,APL Apollo,Korba,4606.58,INR,LEGACY_ERP,2021-09-07,MAT_00417,typo_injected
NTPC,NTP-FAS-701446,AIR / FILTER CARBON STEEL/SS 10MM API 614,Application: industrial service. Material: SS316. Size: 36 mm. Standard: ASTM A193. Manufacturer: Precision Fasteners.,FST-90,Fasteners,NOS,Precision Fasteners,Dadri,410.53,INR,CUSTOM_ERP,2024-10-21,MAT_00241,noisy_erp
IOCL,IOC-FLA-707436,LAP JOINT FLANGE ASTM A350 LF2 DN200 CL300 ASME B16.47,Application: industrial service. Material: ASTM A350 LF2. Size: 200 mm. Pressure class: 300. Standard: ASME B16.47. Manufacturer: Viraj Profiles.,FLG-30,Pipe Flanges & Fittings,EA,Viraj Profiles,Barauni,8932.27,INR,CUSTOM_ERP,2025-09-30,MAT_06527,abbreviated
CPCL,CPC-ALT-004460,CL 300 SS304 BLIND FLANGE ASME B16.5 200MM,Application: industrial service. Material: SS304. Size: 200 mm. Pressure class: 300. Standard: ASME B16.5.,FLG-30,Pipe Flanges & Fittings,NOS,Metalfar,Manali,,,CUSTOM_ERP,2021-01-06,MAT_00226,vendor_included
SAIL,STL-MOT-706008,SQUIRREL CAGE MOTOR COPPER WOUND 22KW 960RPM FRAME 250 IEC 60034,Application: industrial service. Material: Copper Wound. Size: 250 mm. Standard: IEC 60034. Manufacturer: Baldor.,MTR-70,Electrical Motors,NOS,Baldor,,63189.67,INR,SAP_MM,2017-08-25,MAT_05099,abbreviation_variation
SAIL,STL-PIP-704073,ASTM A106 GR.B CS PIPE 50NB SCH 80 ASTM A312,Application: industrial service. Material: ASTM A106 GR.B. Size: 50 mm. Standard: ASTM A312. Manufacturer: Ratnamani Metals.,PIP-20,Piping Materials,M,,Durgapur,2925.12,INR,CUSTOM_ERP,2018-12-10,MAT_03164,unit_variation
SAIL,STL-VAL-708443,GATE VALVE SS316,,VLV-10,Flow Control Valves,EA,Forbes Marshall,Bhilai,,,SAP_S4,2017-08-14,MAT_07534,partial_description
ONGC,OGC-CAB-00043,XLPE ARMOURED CABLE 2C 70 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 70 mm. Standard: IS 7098. Manufacturer: RR Kabel. Cores: 2.,CBL-80,Electrical Cables,MET,RR Kabel,Ahmedabad,61.45,INR,CUSTOM_ERP,2016-05-26,MAT_00043,verbose
ONGC,OGC-VAL-708839,BUTTERFLY VALVE SS316 DN80 CL150 API 6D,Application: industrial service. Material: SS316. Size: 80 mm. Pressure class: 150. Standard: API 6D. ,VLV-10,Flow Control Valves,PCS,Audco India,Mumbai Offshore,299121.05,INR,LEGACY_ERP,2016-06-25,MAT_07930,standard_included
SAIL,STL-ALT-003440,AC INDUCTION MOTOR 11KW 960RPM FRAME 200 IS 12615,Application: industrial service. Material: Copper/Aluminium. Size: 200 mm. Standard: IS 12615. Manufacturer: Baldor. Power Kw: 11. Rpm: 960.,MTR-70,Electrical Motors,EA,,Rourkela,628075.74,INR,LEGACY_ERP,2017-02-26,MAT_00420,unit_variation
SAIL,STL-VAL-00421,BUTTERFLY  VALVE  DI  80MM  CL  300  BS  5351,Application: industrial service. Material: DI. Size: 80 mm. Pressure class: 300. Standard: BS 5351.,VLV-10,Flow Control Valves,EACH,Forbes Marshall,Durgapur,,,SAP_ECC,2022-05-15,MAT_00421,noisy_erp
IOCL,IOC-PIP-702282,API 5L GR.B / ERW PIPE 100NB SCH 80 IS 1239,Application: industrial service. Material: API 5L GR.B. Size: 100 mm. Standard: IS 1239. Manufacturer: Ratnamani Metals.,PIP-20,Piping Materials,MTR,Ratnamani Metals,Gujarat,1498.82,INR,LEGACY_ERP,2015-10-08,MAT_01373,mixed_format
ONGC,OGC-MOT-705873,AC INDUCTION MOTOR COPPER WOUND 75KW 1450RPM FRAME 180 IEC 6034,Application: industrial service. Material: Copper Wound. Size: 180 mm. Standard: IEC 60034. Manufacturer: Baldor.,MTR-70,Electrical Motors,EA,Baldor,Mumbai Offshore,,,CUSTOM_ERP,2020-12-24,MAT_04964,typo_injected
NTPC,NTP-ALT-003002,XLPE ARMOURED CABLE 2C 95 SQMM COPPER IS 7098 MFR FINOLEX,,CBL-80,Electrical Cables,RM,Finolex,Korba,840.93,INR,SAP_MM,2025-07-18,MAT_00037,abbreviated
SAIL,STL-FIL-710134,HYDRAULIC FILTER SS316 75 MM ASME B16.34,,FLT-100,Filtration Materials,EA,Pall,Rourkela,19801.23,INR,SAP_S4,2021-10-05,MAT_09225,unit_variation
IOCL,IOC-PIP-700241,STEEL/SS FILTER CARBON 10MM PROCESS,Application: industrial service. Material: ASTM A312 TP304. Size: 200 mm. Standard: IS 1239. ,PIP-20,Piping Materials,MTR,,Paradip,4937.83,INR,CUSTOM_ERP,2022-04-20,MAT_00390,reordered
IOCL,IOC-ELE-700501,"LTCS PIPE ASTM A312 80 1"" - SCH",Application: industrial service. Material: Polyamide. Size: 16 mm. Pressure class: 415V. Standard: IEC 60898. ,ELC-130,Electrical Switchgear & Components,NOS,ABB,Paradip,74843.65,INR,SAP_MM,2015-07-02,MAT_00417,abbreviated
CPCL,CPC-MOT-706111,TEFC MOTOR COPPER WOUND 15KW 2900RPM FRAME 80 IEC 60034,Application: industrial service. Material: Copper Wound. Size: 80 mm. Standard: IEC 60034. Manufacturer: ABB.,MTR-70,Electrical Motors,EA,ABB,Nagapattinam,687838.84,INR,SAP_MM,2025-09-20,MAT_05202,unit_variation
IOCL,IOC-FLA-704578,WELD NECK FLANGE CS A105 DN40 CL900 ASME B16.47,Application: industrial service. Material: CS A105. Size: 40 mm. Pressure class: 900. Standard: ASME B16.47. Manufacturer: Jindal.,FLG-30,Pipe Flanges & Fittings,NOS,Jindal,Paradip,45100.98,INR,SAP_ECC,2018-11-16,MAT_03669,abbreviated
IOCL,IOC-CAB-701020,6200 SPHERICAL ROLLER BRG 70MM ISO 15,Application: industrial service. Material: Aluminium. Size: 120 mm. Standard: IS 7098. Manufacturer: Finolex.,CBL-80,Electrical Cables,M,Finolex,Paradip,527.67,INR,SAP_ECC,2019-02-12,MAT_00248,unit_variation
CPCL,CPC-FIL-705435,HYDRAULIC FILTER SS316 DN40 API 614,Application: industrial service. Material: SS316. Size: 40 mm. Standard: API 614. Manufacturer: Eaton.,FLT-100,Filtration Materials,NOS,Eaton,Chennai Refinery,25535.76,INR,SAP_S4,2023-12-29,MAT_04526,standard_included
ONGC,OGC-GAS-707375,SS304/GRAPHITE DN80 CL300 PTFE GASKET API 6A,Application: industrial service. Material: SS304/Graphite. Size: 80 mm. Pressure class: 300. Standard: API 6A. ,GSK-50,Sealing & Gasket Materials,NOS,John Crane,,9145.98,INR,SAP_S4,2018-03-25,MAT_06466,reordered
NTPC,NTP-SEA-00459,MECHANICAL SEAL 50MM ASME B16.20,,SEL-110,Mechanical Seals,NOS,Hallite,Dadri,16463.58,INR,SAP_MM,2023-09-21,MAT_00459,missing_spec
CPCL,CPC-ALT-003171,GATE  VALVE  DI  80MM  CLASS  300  BS  5351,Application: industrial service. Material: DI. Size: 80 mm. Pressure class: 300. Standard: BS 5351.,VLV-10,Flow Control Valves,NOS,,Chennai Refinery,8790.2,INR,CUSTOM_ERP,2024-10-01,MAT_00154,noisy_erp
IOCL,IOC-PIP-705348,SS PIPE API 5L ASTM A312 TP316 SCH 10S 50NB,Application: industrial service. Material: ASTM A312 TP316. Size: 50 mm. Standard: API 5L. Manufacturer: Jindal SAW.,PIP-20,Piping Materials,RM,,,5784.43,INR,CUSTOM_ERP,2026-01-23,MAT_04439,reordered
SAIL,STL-CAB-707707,INSTRUMENTATION CABLE 4C 50 SQMM COPPER IS 1554,Application: industrial service. Material: Copper. Size: 50 mm. Standard: IS 1554. Manufacturer: Polycab.,CBL-80,Electrical Cables,MTR,Polycab,,166.44,INR,SAP_ECC,2017-02-11,MAT_06798,typo_injected
NTPC,NTP-PIP-704109,ASTM  A312  TP304  PROCESS  PIPE  40NB  SCH  40  IS  1239 -,Application: industrial service. Material: ASTM A312 TP304. Size: 40 mm. Standard: IS 1239. Manufacturer: Jindal SAW.,PIP-20,Piping Materials,M,Jindal SAW,Singrauli,4873.42,INR,LEGACY_ERP,2023-08-13,MAT_03200,noisy_erp
ONGC,OGC-PUM-703970,MULTISTAGE  PUMP  CAST  IRON  DN200  API  674 -,Application: industrial service. Material: Cast Iron. Size: 200 mm. Standard: API 674. ,PMP-60,Pumps & Pump Spares,EA,Grundfos,Uran,61578.08,INR,SAP_MM,2024-08-07,MAT_03061,noisy_erp
CPCL,CPC-MOT-702963,FLAMEPROOF MOTOR COPPER WOUND 3KW 960RPM FRAME 100 IS 12615 MFR CROMPTON,Application: industrial service. Material: Copper Wound. Size: 100 mm. Standard: IS 12615. Manufacturer: Crompton.,MTR-70,Electrical Motors,EA,Crompton,Ennore,684482.36,INR,CUSTOM_ERP,2025-08-28,MAT_02054,vendor_included
ONGC,OGC-SEA-705379,PACKING SEAL VITON NOMINAL BORE 30 ASME B16.20,Application: industrial service. Material: Viton. Size: 30 mm. Standard: ASME B16.20. Manufacturer: Hallite.,SEL-110,Mechanical Seals,EA,Hallite,Mumbai Offshore,23361.37,INR,CUSTOM_ERP,2025-02-26,MAT_04470,verbose
IOCL,IOC-SEA-710075,LIP SEAL EPDM,Application: industrial service. Material: EPDM. Size: 75 mm. Standard: ISO 6194. Manufacturer: SKF.,SEL-110,Mechanical Seals,PCS,SKF,Barauni,15826.97,INR,LEGACY_ERP,2022-03-22,MAT_09166,partial_description
NTPC,NTP-INS-700707,SS316 / PIPE 150MM SCH 40 ASTM A106,Application: industrial service. Material: SS304. Size: 75 mm. Standard: IEC 61508. ,INS-120,Instrumentation,NOS,Emerson,Singrauli,212057.94,INR,SAP_ECC,2021-03-18,MAT_00541,mixed_format
SAIL,STL-PIP-703349,ASTM A312 TP304 CS PIPE 15NB SCH 10S IS 1239,Application: industrial service. Material: ASTM A312 TP304. Size: 15 mm. Standard: IS 1239. ,PIP-20,Piping Materials,RM,Ratnamani Metals,Bhilai,3016.92,INR,SAP_ECC,2018-04-02,MAT_02440,unit_variation
CPCL,CPC-VAL-706065,CHECK VALVE CS DN150 CL900 API 6D,,VLV-10,Flow Control Valves,PCS,Audco India,Chennai Refinery,167804.35,INR,LEGACY_ERP,2022-07-23,MAT_05156,abbreviated
CPCL,CPC-PUM-706622,SLURRY PUMP CAST STEEL DN150 IS 5120,Application: industrial service. Material: Cast Steel. Size: 150 mm. Standard: IS 5120. Manufacturer: Sulzer.,PMP-60,Pumps & Pump Spares,NOS,Sulzer,Nagapattinam,250389.75,INR,SAP_MM,2025-05-01,MAT_05713,abbreviation_variation
ONGC,OGC-VAL-00575,GLOBE VALVE CS DN25 CLASS 300 API 6D,Application: industrial service. Material: CS. Size: 25 mm. Pressure class: 300. Standard: API 6D.,VLV-10,Flow Control Valves,NOS,KSB,Ahmedabad,239417.22,INR,CUSTOM_ERP,2020-12-16,MAT_00575,verbose
NTPC,NTP-FLA-700388,OIL  SEAL  NBR/EPDM/PTFE *,Application: industrial service. Material: SS316. Size: 15 mm. Pressure class: 150. Standard: ASME B16.47. Manufacturer: Jindal.,FLG-30,Pipe Flanges & Fittings,EA,,Singrauli,27690.36,INR,CUSTOM_ERP,2018-02-21,MAT_00348,verbose
ONGC,OGC-PIP-707573,API 5L GR.B PROCESS PIPE,Application: industrial service. Material: API 5L GR.B. Size: 25 mm. Standard: ASTM A106. Manufacturer: Ratnamani Metals.,PIP-20,Piping Materials,MTR,Ratnamani Metals,Ahmedabad,,,CUSTOM_ERP,2024-06-09,MAT_06664,partial_description
CPCL,CPC-PUM-00084,MULTISTAGE PUMP CAST IRON/SS 40MM IS 5120,Application: industrial service. Maerial: Cast Iron/SS. Size: 40 mm. Standard: IS 5120. Manufacturer: KSB. Power Kw: 55.,PMP-60,Pumps & Pump Spares,NOS,KSB,Ennore,404440.86,INR,SAP_ECC,2021-11-12,MAT_00084,typo_injected
NTPC,NTP-FLA-701183,SS316 PIPE 80MM SCH 160 API 5L,,FLG-30,Pipe Flanges & Fittings,NOS,Viraj Profiles,Korba,,,SAP_ECC,2025-12-26,MAT_00294,mixed_format
SAIL,STL-PIP-00341,PIPE SS304 DN25 SCHEDULE 40 ASTM A106,Application: industrial service. Material: SS304. Size: 25 mm. Standard: ASTM A106. Schedule: 40.,PIP-20,Piping Materials,MTR,,Rourkela,4346.6,INR,SAP_S4,2024-12-08,MAT_00341,verbose
CPCL,CPC-BEA-708415,CYLINDRICAL ROLLER BEARING 6200 ISO 15 BORE 100MM,Application: industrial service. Material: Bearing Steel. Size: 100 mm. Standard: ISO 15. Manufacturer: SKF.,BRG-40,Rotating Equipment Bearings,NOS,SKF,Ennore,,,LEGACY_ERP,2021-12-15,MAT_07506,reordered
NTPC,NTP-FAS-704216,HEX HEAD BOLT SS316 M6 X 40MM ASTM A193,Application: industrial service. Material: SS316. Size: 6 mm. Standard: ASTM A193. Manufacturer: LPS Bossard.,FST-90,Fasteners,PCS,,Korba,448.2,INR,CUSTOM_ERP,2015-11-14,MAT_03307,unit_variation
NTPC,NTP-ELE-701897,CONTACTOR COPPER DN63 CL415V IEC 60898,,ELC-130,Electrical Switchgear & Components,EA,L&T,Dadri,10192.57,INR,SAP_ECC,2022-06-02,MAT_00988,abbreviation_variation
SAIL,STL-ELE-705103,MCCB THERMOPLASTIC DN63 CL690V,Application: industrial service. Material: Thermoplastic. Size: 63 mm. Pressure class: 690V. Standard: IS 13947. Manufacturer: L&T.,ELC-130,Electrical Switchgear & Components,NOS,L&T,Rourkela,56445.23,INR,SAP_S4,2018-07-10,MAT_04194,missing_spec
NTPC,NTP-ALT-005417,AIR FILTER CARBON STEEL/SS 30MM API 614,Application: industrial service. Material: Carbon Steel/SS. Size: 30 mm. Standard: API 614. Manufacturer: Parker.,FLT-100,Filtration Materials,EA,Parker,Korba,32407.0,INR,SAP_S4,2022-09-04,MAT_00285,typo_injected
CPCL,CPC-GAS-708843,RING TYPE JOINT GASKET CAF DN100 CL900 ASME B16.20,Application: industrial service. Material: CAF. Size: 100 mm. Pressure class: 900. Standard: ASME B16.20. ,GSK-50,Sealing & Gasket Materials,PCS,,,4288.46,INR,SAP_S4,2021-07-11,MAT_07934,abbreviated
CPCL,CPC-INS-707064,FLOW TRANSMITTER SS304 DN100 IEC 61508 MFR HONEYWELL,Application: industrial service. Material: SS304. Size: 100 mm. Standard: IEC 61508. Manufacturer: Honeywell.,INS-120,Instrumentation,EA,Honeywell,Manali,203339.94,INR,SAP_ECC,2023-06-05,MAT_06155,vendor_included
IOCL,IOC-MOT-704615,AC  INDUCTION  MOTOR  ALUMINIUM  WOUND  22KW  960RPM  FRAME  80  IS  12615,Application: industrial service. Material: Aluminium Wound. Size: 80 mm. Standard: IS 12615. Manufacturer: BHEL.,MTR-70,Electrical Motors,EA,BHEL,Paradip,332276.64,INR,SAP_MM,2024-09-30,MAT_03706,noisy_erp
IOCL,IOC-ALT-004076,PROCESS FILTER CARBON STEEL/SS 10NB API 614,Application: industrial service. Material: Carbon Steel/SS. Size: 10 mm. Standard: API 614.,FLT-100,Filtration Materials,EA,Hydac,Panipat,12314.87,INR,CUSTOM_ERP,2016-03-11,MAT_00390,standard_included
SAIL,STL-FIL-705646,FUEL FILTER CARBON STEEL DN10 ISO 16889,,FLT-100,Filtration Materials,PCS,Hydac,Rourkela,9955.03,INR,SAP_MM,2017-10-08,MAT_04737,abbreviated
NTPC,NTP-ALT-002991,"SS316 PIPE 3"" SCH 160 API 5L",Application: industrial service. Material: SS316. Size: 80 mm. Standard: API 5L. Schedule: 160.,PIP-20,Piping Materials,RM,,Vijayawada,6054.67,INR,SAP_ECC,2021-03-22,MAT_00294,vendor_included
NTPC,NTP-PIP-00351,SS316 PIPE,Application: industrial service. Material: SS316. Size: 50 mm. Standard: API 5L. Schedule: 80.,PIP-20,Piping Materials,M,Ratnamani Metals,Dadri,3863.65,INR,SAP_MM,2016-12-05,MAT_00351,partial_description
IOCL,IOC-ALT-005447,CENTRIFUGAL PUMP CAST IRON/SS 100MM API 610,Application: industrial service. Material: Cast Iron/SS. Size: 100 mm. Standard: API 610. Manufacturer: Flowserve. Power Kw: 7.5.,PMP-60,Pumps & Pump Spares,EA,Flowserve,Gujarat,597729.02,INR,LEGACY_ERP,2017-07-13,MAT_00356,mixed_format
NTPC,NTP-ALT-003763,BUTTERFLY VALVE CS,Application: industrial service. Material: CS. Size: 150 mm. Pressure class: 600. Standard: BS 5351. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,NOS,Forbes Marshall,Vijayawada,3562.21,INR,CUSTOM_ERP,2018-04-01,MAT_00477,abbreviation_variation
IOCL,IOC-PIP-703454,ASTM  A312  TP304  ERW  PIPE  200NB  SCH  160  ASTM  A312,Application: industrial service. Material: ASTM A312 TP304. Size: 200 mm. Standard: ASTM A312. Manufacturer: Ratnamani Metals.,PIP-20,Piping Materials,RM,Ratnamani Metals,Panipat,5540.71,INR,CUSTOM_ERP,2017-07-12,MAT_02545,noisy_erp
IOCL,IOC-FIL-703208,OIL FILTER / CARBON STEEL DN10 ASME B16.34,Application: industrial service. Material: Carbon Steel. Size: 10 mm. Standard: ASME B16.34. ,FLT-100,Filtration Materials,PCS,,Panipat,27085.45,INR,CUSTOM_ERP,2023-06-18,MAT_02299,mixed_format
IOCL,IOC-FIL-700041,"BLIND FLANGE SS316 6"" CL 300 ASME B16.5 MFR ISMT",Application: industrial service. Material: SS316. Size: 10 mm. Standard: ISO 16889. ,FLT-100,Filtration Materials,PCS,Pall,Paradip,32606.61,INR,SAP_ECC,2015-05-09,MAT_00092,abbreviation_variation
ONGC,OGC-BEA-707189,CYLINDRICAL ROLLER BEARING 6000 BORE 15MM ISO 15,Application: industrial service. Material: Chrome Steel. Size: 15 mm. Standard: ISO 15. Manufacturer: Timken.,BRG-40,Rotating Equipment Bearings,PCS,,Mumbai Offshore,40987.32,INR,SAP_ECC,2024-04-03,MAT_06280,reordered
SAIL,STL-CAB-00081,XLPE / ARMOURED CABLE 4C 120 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 120 mm. Standard: IS 7098. Cores: 4.,CBL-80,Electrical Cables,MTR,,Bokaro,616.37,INR,CUSTOM_ERP,2021-04-25,MAT_00081,mixed_format
NTPC,NTP-CAB-706584,POWER CABLE 1C,Application: industrial service. Material: Aluminium. Size: 1.5 mm. Standard: IEC 60502. Manufacturer: RR Kabel.,CBL-80,Electrical Cables,RM,RR Kabel,Singrauli,1229.93,INR,CUSTOM_ERP,2021-08-11,MAT_05675,partial_description
NTPC,NTP-SEA-709518,OIL SEAL GRAPHITE DN40 ASME B16.20,Application: industrial service. Material: Graphite. Size: 40 mm. Standard: ASME B16.20. Manufacturer: John Crane.,SEL-110,Mechanical Seals,PCS,,Korba,1527.78,INR,LEGACY_ERP,2024-09-18,MAT_08609,typo_injected
IOCL,IOC-FIL-709026,OIL FILTER SS316 DN50 ASME B16.34 MFR PARKER,Application: industrial service. Material: SS316. Size: 50 mm. Standard: ASME B16.34. ,FLT-100,Filtration Materials,NOS,,Barauni,18980.89,INR,SAP_S4,2022-07-25,MAT_08117,vendor_included
CPCL,CPC-SEA-00369,OIL  SEAL  NBR/EPDM/PTFE  80MM  ISO  3069 -,Application: industrial service. Material: NBR/EPDM/PTFE. Size: 80 mm. Standard: ISO 3069. Manufacturer: Trelleborg.,SEL-110,Mechanical Seals,NOS,Trelleborg,Chennai Refinery,15398.7,INR,LEGACY_ERP,2018-06-03,MAT_00369,noisy_erp
IOCL,IOC-ELE-701817,ISOLAATOR POLYAMIDE DN16 CL690V IS 13947,Application: industrial service. Material: Polyamide. Size: 16 mm. Pressure class: 690V. Standard: IS 13947. Manufacturer: L&T.,ELC-130,Electrical Switchgear & Components,EA,L&T,Paradip,60263.71,INR,SAP_ECC,2015-01-02,MAT_00908,typo_injected
NTPC,NTP-CAB-709483,PVC ARMOURED CABLE 5C 35 SQMM COPPER IS 7098,Application: industrial service. Material: Copper. Size: 35 mm. Standard: IS 7098. Manufacturer: Havells.,CBL-80,Electrical Cables,MTR,Havells,Singrauli,285.68,INR,SAP_ECC,2018-07-25,MAT_08574,verbose
CPCL,CPC-PIP-00127,SS316 PIPE 15MM SCH 10S IS 1239,Application: industrial service. Material: SS316. Size: 15 mm. Standard: IS 1239. Schedule: 10S.,PIP-20,Piping Materials,MTR,ISMT,Ennore,7785.51,INR,CUSTOM_ERP,2023-02-20,MAT_00127,typo_injected
ONGC,OGC-INS-708256,TEMPERATURE GAUGE SS316,Application: industrial service. Material: SS316. Size: 100 mm. Standard: ISA 5.1. ,INS-120,Instrumentation,NOS,ABB,Hazira,70085.5,INR,CUSTOM_ERP,2020-10-16,MAT_07347,partial_description
ONGC,OGC-PIP-00032,"LTCS / PIPE 1"" SCH 10S API 5L",Application: industrial service. Material: LTCS. Size: 25 mm. Standard: API 5L. Manufacturer: Jindal SAW. Schedule: 10S.,PIP-20,Piping Materials,MTR,Jindal SAW,Ahmedabad,1578.49,INR,SAP_S4,2025-11-27,MAT_00032,mixed_format
ONGC,OGC-BEA-705880,6000 SPHERICAL ROLLER BEARING BORE 100MM ISO 199,,BRG-40,Rotating Equipment Bearings,PCS,SKF,,48690.62,INR,CUSTOM_ERP,2021-06-12,MAT_04971,typo_injected
NTPC,NTP-ALT-004920,"GATE VALVE DI 6"" CLASS 600 API 6D",Application: industrial service. Material: DI. Size: 150 mm. Pressure class: 600. Standard: API 6D. Manufacturer: Forbes Marshall.,VLV-10,Flow Control Valves,PCS,,Singrauli,95836.81,INR,SAP_S4,2023-01-30,MAT_00202,partial_description
NTPC,NTP-FLA-706489,SOCKET WELD FLANGE SS316 DN40 CL900 ASME B16.47 MFR METALFAR,Application: industrial service. Material: SS316. Size: 40 mm. Pressure class: 900. Standard: ASME B16.47. Manufacturer: Metalfar.,FLG-30,Pipe Flanges & Fittings,NOS,,Vijayawada,35421.61,INR,SAP_MM,2025-07-09,MAT_05580,vendor_included
CPCL,CPC-MOT-704504,TEFC MOTOR COPPER WOUND 3KW 1450RPM FRAME 250 IEC 60034,Application: industrial service. Material: Copper Wound. Size: 250 mm. Standard: IEC 60034. Manufacturer: Crompton.,MTR-70,Electrical Motors,SET,Crompton,Manali,422264.32,INR,CUSTOM_ERP,2023-02-16,MAT_03595,abbreviation_variation
ONGC,OGC-ALT-005125,"GATE VLV SS304 6"" CL 600 ASME B16.34",Application: industrial service. Material: SS304. Size: 150 mm. Pressure class: 600. Standard: ASME B16.34.,VLV-10,Flow Control Valves,PCS,Kirloskar,Uran,237013.59,INR,LEGACY_ERP,2026-02-27,MAT_00189,abbreviated
CPCL,CPC-GAS-704533,GRAPHITE GASKET SS316/GRAPHITE DN25 CL900 API 6A,Application: industrial service. Material: SS316/Graphite. Size: 25 mm. Pressure class: 900. Standard: API 6A. Manufacturer: John Crane.,GSK-50,Sealing & Gasket Materials,PCS,John Crane,Nagapattinam,845.15,INR,SAP_MM,2024-12-12,MAT_03624,abbreviated
ONGC,OGC-FLA-00077,SLIP ON FLANGE SS316 40MM CLASS 150 ASME B16.47,Application: industrial service. Material: SS316. Size: 40 mm. Pressure class: 150. Standard: ASME B16.47.,FLG-30,Pipe Flanges & Fittings,NOS,,Uran,7978.26,INR,CUSTOM_ERP,2017-11-06,MAT_00077,standard_included
IOCL,IOC-ELE-704454,ISOLATOR THERMOPLASTIC DN100 CL440V IS 13947,Application: industrial service. Material: Thermoplastic. Size: 100 mm. Pressure class: 440V. Standard: IS 13947. Manufacturer: L&T.,ELC-130,Electrical Switchgear & Components,PCS,L&T,Gujarat,47770.62,INR,LEGACY_ERP,2018-05-28,MAT_03545,abbreviated
NTPC,NTP-PIP-710367,API 5L GR.B SEAMLESS PIPE 50NB SCH 80,Application: industrial service. Material: API 5L GR.B. Size: 50 mm. Standard: API 5L. ,PIP-20,Piping Materials,M,ISMT,Vijayawada,6098.69,INR,LEGACY_ERP,2022-04-13,MAT_09458,missing_spec
ONGC,OGC-ALT-004771,"GATE VALVE DI 3"" CL 300 BS 5351",Application: industrial service. Material: DI. Size: 80 mm. Pressure class: 300. Standard: BS 5351. Manufacturer: Audco India.,VLV-10,Flow Control Valves,EACH,,Ahmedabad,31259.16,INR,LEGACY_ERP,2023-11-26,MAT_00154,abbreviation_variation
NTPC,NTP-FLA-705534,SLIP  ON  FLANGE  SS304  DN150  CL600  ASME  B16.5,Application: industrial service. Material: SS304. Size: 150 mm. Pressure class: 600. Standard: ASME B16.5. Manufacturer: Metalfar.,FLG-30,Pipe Flanges & Fittings,PCS,Metalfar,Singrauli,21416.23,INR,SAP_ECC,2018-12-08,MAT_04625,noisy_erp
IOCL,IOC-SEA-701100,PROCESS FILTER CARBON STEEL/SS 10NB API 614,Application: industrial service. Material: Graphite. Size: 25 mm. Standard: ISO 6194. Manufacturer: Hallite.,SEL-110,Mechanical Seals,NOS,Hallite,Paradip,7364.69,INR,CUSTOM_ERP,2023-07-19,MAT_00390,mixed_format
IOCL,IOC-VAL-708628,GATE VALVE DI DN300 CL300 API 6D MFR AUDCO INDIA,Application: industrial service. Material: DI. Size: 300 mm. Pressure class: 300. Standard: API 6D. Manufacturer: Audco India.,VLV-10,Flow Control Valves,EA,Audco India,Gujarat,118924.24,INR,CUSTOM_ERP,2016-05-14,MAT_07719,vendor_included
NTPC,NTP-PUM-708586,PROCESS  PUMP  SS304  DN50  IS  5120,Application: industrial service. Material: SS304. Size: 50 mm. Standard: IS 5120. Manufacturer: KSB.,PMP-60,Pumps & Pump Spares,EA,KSB,Singrauli,463598.64,INR,CUSTOM_ERP,2018-01-26,MAT_07677,noisy_erp
NTPC,NTP-INS-710386,PRESSURE GAUGE SS304,Application: industrial service. Material: SS304. Size: 50 mm. Standard: IEC 61508. Manufacturer: Emerson.,INS-120,Instrumentation,NOS,Emerson,Dadri,87301.32,INR,CUSTOM_ERP,2025-07-15,MAT_09477,partial_description
CPCL,CPC-ELE-710110,ISOLATOR POLYAMIDE DN16 CL690V IEC 60947,Application: industrial service. Material: Polyamide. Size: 16 mm. Pressure class: 690V. Standard: IEC 60947. ,ELC-130,Electrical Switchgear & Components,EA,Eaton,Chennai Refinery,13908.44,INR,SAP_ECC,2018-10-25,MAT_09201,typo_injected
NTPC,NTP-FLA-00425,WELD NECK FLANGE SS316 100MM ASME B16.5,Application: industrial service. Material: SS316. Size: 100 mm. Pressure class: 600. Standard: ASME B16.5. Manufacturer: ISMT.,FLG-30,Pipe Flanges & Fittings,NOS,ISMT,Vijayawada,15908.42,INR,LEGACY_ERP,2023-03-20,MAT_00425,missing_spec
